,loadingTime,protocol,timestamp
0,569.9677467346191,http2,1532364252.2532384
0,601.008415222168,http2,1532364313.2028048
0,573.4076499938965,http2,1532364373.125332
0,561.6724491119385,http2,1532364433.028726
0,565.568208694458,http2,1532364493.0135217
0,598.7904071807861,http2,1532364552.975299
0,587.4373912811279,http2,1532364612.8612916
0,561.3462924957275,http2,1532364672.780491
0,598.1259346008301,http2,1532364732.7352958
0,594.6261882781982,http2,1532364792.6238997
0,569.5052146911621,http2,1532364852.5638134
0,556.6723346710205,http2,1532364912.4405136
0,569.1595077514648,http2,1532364972.2971752
0,582.6764106750488,http2,1532365032.2700098
0,597.0971584320068,http2,1532365093.2067077
0,564.6770000457764,http2,1532365153.0450587
0,565.2947425842285,http2,1532365213.0196204
0,569.6902275085449,http2,1532365272.944505
0,561.4712238311768,http2,1532365332.8606458
0,599.4682312011719,http2,1532365392.807087
0,556.9896697998047,http2,1532365452.644928
